FECHA,KITENI,PS#1,PS#2,PS#3,PS#4
2013-10-17,0.0,26.6,4.2,4.4,3.77
2013-10-18,0.0,39.0,10.17,2.8,0.8
2013-10-19,0.0,2.3,20.4,17.0,5.2
2013-10-20,0.0,22.09,10.17,4.4,3.77
2013-10-21,0.0,22.09,2.2,4.4,3.77
2013-10-22,0.0,13.4,16.2,13.0,12.0
2013-10-23,0.0,1.4,10.17,4.4,3.77
2013-10-24,0.0,124.5,46.6,12.4,8.3
2013-10-25,0.0,22.09,0.2,3.6,4.6
2013-10-26,0.0,22.09,21.2,4.2,12.0
2013-10-27,0.0,22.09,47.5,8.7,3.77
2013-10-28,0.0,69.5,19.4,7.0,3.77
2013-10-29,0.0,25.2,1.4,4.4,24.8
2013-10-30,0.0,132.4,2.4,4.4,3.77
2013-10-31,0.0,0.4,15.4,4.4,3.77
2013-11-01,0.0,7.5,4.3,0.3,0.0
2013-11-02,0.0,26.1,47.1,0.2,2.0
2013-11-03,0.0,13.6,2.2,23.0,3.0
2013-11-04,0.0,4.6,5.0,4.0,10.8
2013-11-05,0.0,0.4,0.5,2.8,22.8
2013-11-06,0.0,6.78,2.2,12.6,26.6
2013-11-07,0.0,6.78,0.1,3.87,4.15
2013-11-08,0.0,2.3,4.22,3.87,4.15
2013-11-09,0.0,15.3,4.22,17.2,6.8
2013-11-10,0.0,6.78,4.22,6.6,5.8
2013-11-11,0.0,10.4,4.22,3.87,4.15
2013-11-12,0.0,16.6,0.3,3.87,4.15
2013-11-13,0.0,10.7,0.2,3.0,2.4
2013-11-14,0.0,0.2,0.1,3.87,4.15
2013-11-15,0.0,6.78,0.2,3.87,4.15
2013-11-16,0.0,1.2,12.9,3.87,4.15
2013-11-17,0.0,1.3,5.8,3.87,4.15
2013-11-18,0.0,6.78,0.3,2.2,1.2
2013-11-19,0.0,2.0,0.2,3.87,4.15
2013-11-20,0.0,44.1,8.7,3.87,4.15
2013-11-21,0.0,6.4,31.2,13.0,15.0
2013-11-22,0.0,18.4,1.9,2.4,2.2
2013-11-23,0.0,6.78,1.4,3.87,4.15
2013-11-24,0.0,6.78,4.22,3.87,4.15
2013-11-25,0.0,6.78,1.0,3.87,4.15
2013-11-26,0.0,0.4,4.22,3.87,4.15
2013-11-27,0.0,19.6,4.22,9.0,11.0
2013-11-28,0.0,0.1,4.22,3.87,4.15
2013-11-29,0.0,6.78,4.22,14.0,7.0
2013-11-30,0.0,2.3,1.0,6.0,8.0
2013-12-01,0.0,7.0,11.12,2.0,2.0
2013-12-02,0.0,2.4,11.12,14.0,17.0
2013-12-03,0.0,37.4,23.1,34.0,25.0
2013-12-04,0.0,6.3,8.3,18.0,17.0
2013-12-05,0.0,2.4,17.3,20.0,18.0
2013-12-06,0.0,9.2,34.0,4.0,3.0
2013-12-07,0.0,23.5,26.8,8.0,4.7
2013-12-08,0.0,64.3,31.2,1.0,17.1
2013-12-09,0.0,60.4,24.2,9.5,14.1
2013-12-10,0.0,34.2,38.6,2.6,6.9
2013-12-11,0.0,11.96,50.3,25.4,15.0
2013-12-12,0.0,3.0,27.2,0.2,2.0
2013-12-13,0.0,6.3,4.0,5.2,2.4
2013-12-14,0.0,10.3,23.2,2.5,2.0
2013-12-15,0.0,1.2,15.8,4.72,4.71
2013-12-16,0.0,4.6,9.8,4.72,4.71
2013-12-17,0.0,80.5,11.0,4.72,4.71
2013-12-18,0.0,5.6,11.12,4.72,4.71
2013-12-19,0.0,4.0,11.12,4.72,4.71
2013-12-20,0.0,11.96,11.12,4.72,4.71
2013-12-21,0.0,11.96,11.12,4.72,4.71
2013-12-22,0.0,11.96,11.12,4.72,4.71
2013-12-23,0.0,11.96,11.12,4.72,4.71
2013-12-24,0.0,11.96,11.12,4.72,4.71
2013-12-25,0.0,11.96,11.12,4.72,4.71
2013-12-26,0.0,11.96,11.12,4.72,4.71
2013-12-27,0.0,11.96,11.12,4.72,4.71
2013-12-28,0.0,11.96,11.12,4.72,4.71
2013-12-29,0.0,11.96,11.12,4.72,4.71
2013-12-30,0.0,11.96,11.12,4.72,4.71
2013-12-31,0.0,8.4,11.12,4.72,4.71
2014-01-01,3.21,204.4,15.0,3.4,1.8
2014-01-02,3.21,2.0,10.09,6.56,7.28
2014-01-03,3.21,3.1,20.2,2.6,1.4
2014-01-04,3.21,24.6,10.09,8.5,37.7
2014-01-05,3.21,49.0,7.1,6.56,7.28
2014-01-06,3.21,24.27,3.0,19.4,15.2
2014-01-07,3.21,27.9,9.0,15.0,20.4
2014-01-08,3.21,3.2,0.6,8.4,6.6
2014-01-09,3.21,9.0,22.2,10.0,11.0
2014-01-10,3.21,64.0,24.3,9.2,20.8
2014-01-11,3.21,0.6,2.0,6.56,7.28
2014-01-12,3.21,24.27,0.3,6.56,7.28
2014-01-13,3.21,7.0,0.3,22.0,11.8
2014-01-14,3.21,0.0,0.2,6.56,7.28
2014-01-15,3.21,40.4,3.8,6.0,10.2
2014-01-16,3.21,77.6,2.0,20.2,14.4
2014-01-17,3.21,0.6,3.0,1.8,14.0
2014-01-18,3.21,45.6,17.6,7.0,3.0
2014-01-19,3.21,3.4,0.3,8.0,10.0
2014-01-20,3.21,19.4,34.6,9.0,20.0
2014-01-21,3.21,2.4,8.7,3.8,3.4
2014-01-22,3.21,84.6,6.7,0.2,7.28
2014-01-23,3.21,3.6,15.3,15.4,8.0
2014-01-24,3.21,1.4,10.09,6.56,7.28
2014-01-25,0.3,24.27,12.3,7.2,2.4
2014-01-26,63.1,32.4,2.8,6.56,7.28
2014-01-27,1.2,1.0,7.3,10.4,4.8
2014-01-28,0.7,24.27,3.8,6.56,7.28
2014-01-29,10.1,38.4,27.1,7.0,2.4
2014-01-30,18.7,1.2,49.4,6.0,4.5
2014-01-31,5.5,5.8,14.0,3.0,2.0
2014-02-01,3.2,0.2,15.4,25.3,4.3
2014-02-02,17.0,38.4,28.2,5.6,6.0
2014-02-03,0.5,7.6,5.2,9.77,4.5
2014-02-04,17.75,78.4,0.3,4.1,4.5
2014-02-05,2.2,8.6,13.4,9.77,4.5
2014-02-06,56.0,1.8,11.6,40.7,3.0
2014-02-07,7.5,5.4,18.1,41.3,5.2
2014-02-08,25.0,25.8,50.4,8.0,15.2
2014-02-09,4.0,5.8,2.4,0.3,1.5
2014-02-10,40.2,77.7,28.7,1.2,5.5
2014-02-11,2.5,20.8,6.5,5.5,5.5
2014-02-12,0.5,1.8,16.0,9.77,0.8
2014-02-13,57.0,60.6,44.4,10.0,0.6
2014-02-14,48.0,18.6,24.5,8.6,8.2
2014-02-15,2.7,19.6,8.1,2.0,0.8
2014-02-16,17.75,0.4,0.4,2.4,5.2
2014-02-17,24.0,45.0,31.3,8.2,4.0
2014-02-18,2.4,23.05,3.5,6.8,3.6
2014-02-19,30.5,23.05,11.2,9.77,4.5
2014-02-20,66.0,19.9,55.5,2.6,4.5
2014-02-21,17.75,0.8,0.6,0.0,2.4
2014-02-22,39.1,64.1,53.2,11.6,4.2
2014-02-23,1.0,0.8,9.5,15.4,10.0
2014-02-24,16.0,10.7,12.6,20.0,17.0
2014-02-25,4.9,23.8,8.0,10.4,4.0
2014-02-26,1.5,5.2,0.3,21.6,12.8
2014-02-27,10.1,0.2,1.4,2.4,2.2
2014-02-28,36.2,103.5,3.3,19.6,4.1
2014-03-01,1.0,21.09,10.7,1.3,2.1
2014-03-02,2.0,4.2,10.8,3.8,3.7
2014-03-03,14.4,16.6,40.3,8.2,6.5
2014-03-04,17.0,65.4,6.2,6.4,4.1
2014-03-05,7.0,3.1,0.4,3.0,1.8
2014-03-06,9.8,0.3,1.1,8.4,3.0
2014-03-07,9.0,16.4,18.3,8.0,5.2
2014-03-08,21.0,62.3,8.2,8.2,6.4
2014-03-09,40.0,47.9,0.4,6.86,7.5
2014-03-10,6.0,4.0,10.0,0.4,5.31
2014-03-11,15.0,3.8,3.9,6.86,5.31
2014-03-12,81.0,44.2,15.1,8.2,5.4
2014-03-13,2.0,10.8,1.3,3.8,2.8
2014-03-14,2.4,0.4,23.3,33.5,15.4
2014-03-15,40.0,1.2,45.3,19.0,14.0
2014-03-16,0.5,7.2,23.0,6.6,1.2
2014-03-17,40.0,9.7,43.6,20.3,18.0
2014-03-18,26.0,27.4,10.2,27.5,22.2
2014-03-19,60.0,19.0,66.4,0.2,15.0
2014-03-20,2.5,2.8,6.3,6.0,8.0
2014-03-21,0.5,0.2,0.6,0.4,1.5
2014-03-22,18.0,45.9,60.6,13.4,4.5
2014-03-23,15.08,11.3,2.0,0.9,2.5
2014-03-24,15.08,21.09,1.8,6.3,0.2
2014-03-25,15.08,21.09,0.0,2.0,0.2
2014-03-26,19.5,21.6,23.4,6.8,8.8
2014-03-27,0.5,5.6,0.3,4.6,2.2
2014-03-28,1.0,8.1,16.5,1.2,2.5
2014-03-29,0.5,0.3,0.2,2.3,5.31
2014-03-30,14.0,21.09,32.8,6.86,5.31
2014-03-31,17.0,214.1,21.3,2.0,5.31
2014-04-01,3.5,0.2,1.0,1.0,2.39
2014-04-02,3.0,22.8,2.5,8.0,2.4
2014-04-03,4.81,0.2,0.2,2.0,2.0
2014-04-04,1.5,20.4,2.5,17.2,14.0
2014-04-05,2.5,2.0,17.4,16.8,15.0
2014-04-06,4.81,8.83,1.1,4.16,2.39
2014-04-07,1.5,8.83,1.2,4.16,2.39
2014-04-08,2.5,8.83,12.2,4.16,2.39
2014-04-09,20.4,51.3,25.5,25.0,6.0
2014-04-10,4.81,7.2,0.6,4.16,2.39
2014-04-11,2.6,8.0,1.2,2.2,6.6
2014-04-12,4.81,0.2,0.0,4.16,2.39
2014-04-13,49.3,11.8,41.3,13.2,7.0
2014-04-14,8.2,9.0,38.6,12.0,4.0
2014-04-15,0.1,8.83,3.2,0.8,0.2
2014-04-16,4.81,0.2,0.2,4.16,1.2
2014-04-17,2.5,8.83,1.3,4.16,2.39
2014-04-18,0.2,8.83,1.4,0.8,2.39
2014-04-19,4.81,5.8,1.3,4.16,2.39
2014-04-20,4.81,0.2,0.4,4.16,2.39
2014-04-21,4.81,0.2,16.5,4.16,1.8
2014-04-22,1.2,8.83,9.0,2.0,0.8
2014-04-23,4.81,8.83,0.2,4.16,2.39
2014-04-24,3.5,8.83,7.24,8.4,0.4
2014-04-25,17.5,2.1,7.24,5.8,0.8
2014-04-26,10.8,32.4,17.4,1.4,4.0
2014-04-27,4.81,0.4,0.3,4.16,2.39
2014-04-28,4.81,1.0,7.24,4.16,2.39
2014-04-29,11.2,89.4,17.5,2.2,2.2
2014-04-30,2.5,0.2,3.2,6.0,3.4
2014-05-01,4.17,4.6,0.2,1.64,1.26
2014-05-02,7.5,1.4,4.4,4.1,1.26
2014-05-03,3.0,5.28,32.2,1.64,1.0
2014-05-04,1.1,5.28,1.6,1.2,1.26
2014-05-05,12.0,10.6,15.1,1.4,1.1
2014-05-06,5.0,6.2,2.5,2.4,1.2
2014-05-07,16.2,41.2,9.2,8.0,2.8
2014-05-08,4.17,5.28,0.1,1.1,0.2
2014-05-09,26.9,9.2,5.0,1.64,0.2
2014-05-10,3.1,14.4,18.1,6.2,2.4
2014-05-11,4.17,0.4,0.6,2.0,1.0
2014-05-12,4.17,5.28,0.2,1.64,1.26
2014-05-13,4.17,5.28,0.2,1.6,3.2
2014-05-14,4.17,5.28,0.3,2.4,1.8
2014-05-15,4.17,21.2,0.8,7.0,4.2
2014-05-16,9.4,13.6,13.3,0.2,6.4
2014-05-17,4.17,5.28,0.1,0.2,0.4
2014-05-18,4.17,5.28,0.1,1.64,2.2
2014-05-19,12.9,5.28,1.0,3.2,2.6
2014-05-20,4.6,5.28,18.8,1.64,1.26
2014-05-21,0.9,1.0,9.6,6.4,3.8
2014-05-22,24.85,22.4,18.7,1.8,3.2
2014-05-23,2.0,1.0,7.2,1.8,1.4
2014-05-24,4.17,16.4,0.2,1.64,1.26
2014-05-25,4.17,0.2,5.17,1.64,1.26
2014-05-26,4.17,5.28,5.17,1.64,1.26
2014-05-27,4.17,5.28,5.17,1.64,1.26
2014-05-28,4.17,5.28,0.3,1.64,1.26
2014-05-29,4.17,5.28,0.1,1.64,1.26
2014-05-30,4.17,5.28,0.1,1.64,1.26
2014-05-31,4.17,5.28,0.3,1.64,1.26
2014-06-01,1.82,9.8,2.76,0.14,0.07
2014-06-02,5.0,9.8,5.3,0.14,0.07
2014-06-03,1.82,18.2,1.3,0.14,0.07
2014-06-04,1.82,9.8,0.8,0.14,0.07
2014-06-05,1.82,2.4,2.76,0.14,0.07
2014-06-06,1.82,5.8,2.76,0.14,0.07
2014-06-07,1.2,9.8,1.8,0.14,0.07
2014-06-08,1.82,9.8,2.76,0.14,0.07
2014-06-09,22.6,9.8,16.6,0.14,0.07
2014-06-10,2.7,26.4,4.2,0.14,0.07
2014-06-11,0.1,1.6,2.0,0.14,0.07
2014-06-12,1.82,49.6,2.76,0.14,0.07
2014-06-13,1.0,4.6,1.3,0.14,0.07
2014-06-14,1.82,52.4,0.2,0.14,0.07
2014-06-15,12.0,0.4,0.2,0.14,0.07
2014-06-16,1.82,4.4,8.0,0.14,0.07
2014-06-17,1.82,9.8,2.0,4.0,2.1
2014-06-18,1.82,9.8,0.1,0.14,0.07
2014-06-19,1.82,9.8,0.2,0.14,0.07
2014-06-20,1.82,9.8,0.2,0.14,0.07
2014-06-21,1.82,9.8,2.76,0.14,0.07
2014-06-22,1.82,9.8,0.2,0.14,0.07
2014-06-23,1.82,9.8,2.76,0.14,0.07
2014-06-24,1.82,9.8,2.76,0.14,0.07
2014-06-25,1.82,9.8,19.2,0.14,0.07
2014-06-26,1.0,0.6,0.2,0.14,0.07
2014-06-27,1.5,9.8,1.7,0.14,0.07
2014-06-28,4.2,120.0,8.0,0.14,0.07
2014-06-29,2.8,7.0,9.2,0.14,0.07
2014-06-30,0.6,0.7,0.1,0.2,0.2
2014-07-01,1.14,1.3,3.81,1.71,0.91
2014-07-02,1.14,1.3,3.81,0.8,0.2
2014-07-03,1.14,1.3,1.7,2.0,1.8
2014-07-04,1.14,1.3,3.81,1.0,0.6
2014-07-05,1.14,1.3,3.81,0.2,0.2
2014-07-06,1.14,1.3,3.81,0.2,0.8
2014-07-07,1.14,4.8,22.1,0.6,3.6
2014-07-08,22.32,0.4,18.6,1.6,1.4
2014-07-09,1.14,0.2,0.4,1.8,0.91
2014-07-10,0.1,1.3,1.4,1.71,0.91
2014-07-11,5.2,1.3,0.1,1.71,0.91
2014-07-12,0.3,1.3,3.81,1.71,0.91
2014-07-13,1.14,1.3,0.1,1.71,0.91
2014-07-14,1.14,1.3,3.81,1.71,0.91
2014-07-15,1.14,1.3,3.81,1.71,0.91
2014-07-16,1.14,1.3,3.81,1.71,0.91
2014-07-17,1.14,1.3,3.81,1.71,0.91
2014-07-18,1.14,25.4,3.81,1.71,0.91
2014-07-19,2.4,0.4,6.4,6.0,2.0
2014-07-20,1.14,1.3,1.2,1.71,0.91
2014-07-21,1.14,1.3,6.5,1.3,2.5
2014-07-22,0.2,0.1,8.6,0.4,0.2
2014-07-23,0.3,0.4,7.3,1.71,0.4
2014-07-24,1.14,1.3,1.6,0.8,2.0
2014-07-25,2.4,6.0,5.4,8.0,6.4
2014-07-26,1.8,0.8,3.1,1.71,0.91
2014-07-27,0.2,1.2,27.5,1.6,0.8
2014-07-28,1.14,0.2,3.4,1.71,0.91
2014-07-29,0.2,0.2,2.7,27.0,5.6
2014-07-30,1.14,0.2,0.2,1.71,0.91
2014-07-31,1.14,1.3,3.81,1.71,0.91
2014-08-01,1.23,2.82,0.2,2.43,1.31
2014-08-02,1.23,2.82,0.0,0.6,0.4
2014-08-03,0.1,2.82,0.0,0.2,0.2
2014-08-04,1.23,2.82,0.0,2.43,1.31
2014-08-05,1.23,2.82,0.0,0.4,0.8
2014-08-06,2.2,0.4,0.0,0.4,0.2
2014-08-07,10.0,3.8,43.0,0.6,0.4
2014-08-08,23.3,2.8,22.5,7.6,8.2
2014-08-09,0.9,0.3,5.0,31.0,2.8
2014-08-10,1.23,2.82,0.5,2.43,1.31
2014-08-11,1.23,2.82,0.0,0.2,0.2
2014-08-12,1.23,2.82,0.8,2.43,1.31
2014-08-13,1.23,2.82,14.8,2.43,1.31
2014-08-14,1.23,49.0,2.6,4.0,1.0
2014-08-15,1.23,0.1,2.0,2.43,1.31
2014-08-16,1.23,2.82,0.0,2.43,1.31
2014-08-17,1.3,2.82,0.0,2.43,1.31
2014-08-18,1.23,2.82,0.0,2.43,1.9
2014-08-19,1.23,2.82,0.2,2.43,1.31
2014-08-20,1.23,2.82,0.0,6.0,2.0
2014-08-21,1.23,2.82,0.0,2.43,1.31
2014-08-22,1.23,2.82,0.0,2.43,1.31
2014-08-23,1.23,2.82,0.0,2.43,1.31
2014-08-24,1.23,2.82,0.0,2.43,1.31
2014-08-25,1.23,2.82,0.0,2.43,1.31
2014-08-26,0.2,31.2,6.4,2.43,1.31
2014-08-27,0.1,2.82,0.0,2.43,1.31
2014-08-28,0.1,2.82,0.4,2.43,5.0
2014-08-29,1.23,2.82,0.4,8.4,10.1
2014-08-30,1.23,2.82,2.1,13.2,7.7
2014-08-31,1.23,2.82,14.2,3.0,1.31
2014-09-01,1.8,3.12,0.4,1.0,2.06
2014-09-02,5.33,3.12,2.8,2.33,2.06
2014-09-03,2.9,3.12,16.2,2.33,2.06
2014-09-04,18.5,3.12,3.3,2.33,2.06
2014-09-05,7.4,4.6,9.6,2.33,0.4
2014-09-06,0.4,0.3,2.8,0.5,0.4
2014-09-07,0.2,3.12,2.8,2.33,2.06
2014-09-08,5.33,3.12,2.8,2.33,2.06
2014-09-09,5.33,3.12,2.8,2.33,2.06
2014-09-10,5.33,3.12,2.8,2.33,2.06
2014-09-11,18.0,18.2,0.1,2.5,2.06
2014-09-12,31.1,3.12,15.5,2.33,1.5
2014-09-13,0.2,3.12,2.8,1.1,2.06
2014-09-14,6.2,3.12,3.2,2.33,2.06
2014-09-15,5.33,8.6,15.0,2.33,2.06
2014-09-16,0.9,0.4,1.2,15.3,3.3
2014-09-17,5.33,3.12,2.8,2.33,2.06
2014-09-18,5.33,3.12,2.8,7.4,5.1
2014-09-19,5.33,3.12,2.8,0.2,7.0
2014-09-20,5.33,3.12,2.8,2.33,2.06
2014-09-21,4.9,3.2,1.6,20.1,2.0
2014-09-22,3.0,3.12,2.8,6.1,3.1
2014-09-23,5.33,3.12,2.8,1.3,0.3
2014-09-24,2.0,1.6,10.2,0.3,4.1
2014-09-25,5.33,3.12,2.8,1.3,3.4
2014-09-26,61.6,34.5,4.8,4.9,16.3
2014-09-27,0.6,22.1,2.8,3.8,2.0
2014-09-28,5.33,3.12,2.4,2.33,11.0
2014-09-29,0.2,0.2,0.6,4.3,2.06
2014-09-30,5.33,3.12,2.8,2.33,2.0
2014-10-01,2.98,4.33,0.2,3.26,2.1
2014-10-02,0.3,4.33,0.6,0.5,2.1
2014-10-03,9.4,4.33,0.3,3.26,0.3
2014-10-04,0.4,4.33,3.37,3.26,0.1
2014-10-05,0.6,4.33,3.37,3.26,1.3
2014-10-06,2.98,0.1,3.37,1.5,2.5
2014-10-07,0.2,14.1,1.0,2.5,2.0
2014-10-08,28.6,4.33,49.2,4.0,5.0
2014-10-09,8.5,1.4,14.5,6.0,2.1
2014-10-10,0.8,1.0,0.8,3.26,3.5
2014-10-11,0.4,3.8,0.2,1.5,1.5
2014-10-12,3.3,0.5,1.6,23.0,13.2
2014-10-13,2.2,0.1,2.0,3.26,1.3
2014-10-14,2.98,4.33,3.37,3.26,2.1
2014-10-15,2.98,1.0,1.0,3.26,2.1
2014-10-16,2.98,13.5,2.0,0.8,0.5
2014-10-17,2.98,4.33,3.37,3.26,2.1
2014-10-18,2.98,4.33,3.37,2.2,2.2
2014-10-19,2.98,4.33,3.37,21.2,10.6
2014-10-20,2.98,4.33,3.37,2.4,5.2
2014-10-21,2.98,4.33,1.2,4.2,3.0
2014-10-22,0.4,4.33,0.3,14.6,8.0
2014-10-23,2.98,10.0,3.37,5.2,1.0
2014-10-24,2.98,4.33,0.1,2.4,2.1
2014-10-25,23.8,35.0,14.6,2.1,2.1
2014-10-26,2.98,0.1,3.37,1.8,0.7
2014-10-27,2.98,0.1,3.37,0.8,1.6
2014-10-28,2.0,4.33,3.5,4.0,1.8
2014-10-29,8.6,0.4,1.8,3.26,2.1
2014-10-30,2.98,4.33,3.3,3.26,2.1
2014-10-31,3.0,53.4,6.5,0.4,2.1
2014-11-01,4.58,2.6,0.4,1.8,1.4
2014-11-02,4.58,45.6,0.6,10.8,5.0
2014-11-03,0.2,16.22,0.6,2.2,0.4
2014-11-04,1.0,1.0,7.8,0.2,0.2
2014-11-05,2.1,2.9,11.2,1.6,1.99
2014-11-06,2.9,2.4,3.1,26.8,14.8
2014-11-07,4.58,0.8,1.0,2.6,1.99
2014-11-08,4.58,16.22,0.2,3.25,1.99
2014-11-09,12.6,1.1,2.6,12.4,1.8
2014-11-10,0.2,16.22,4.56,3.25,1.99
2014-11-11,2.8,16.22,2.0,9.8,13.5
2014-11-12,2.0,4.0,0.4,3.25,0.5
2014-11-13,33.6,21.7,22.8,3.25,1.99
2014-11-14,14.4,93.4,21.2,3.25,1.99
2014-11-15,2.6,18.6,3.2,13.8,8.3
2014-11-16,4.58,1.7,4.56,4.3,2.1
2014-11-17,0.2,16.22,4.56,7.0,5.4
2014-11-18,4.58,16.22,4.56,0.8,5.3
2014-11-19,0.2,16.22,1.2,3.25,1.99
2014-11-20,5.0,65.4,4.56,3.25,1.1
2014-11-21,0.1,1.1,1.2,3.25,1.99
2014-11-22,4.58,16.22,0.5,3.6,1.99
2014-11-23,44.1,58.1,16.0,3.25,1.99
2014-11-24,0.6,5.2,0.5,3.25,1.99
2014-11-25,4.58,5.0,4.5,3.25,1.99
2014-11-26,4.58,3.4,1.2,3.25,1.99
2014-11-27,0.4,62.0,2.8,3.25,1.99
2014-11-28,11.4,90.5,31.4,3.25,1.99
2014-11-29,1.0,0.2,0.2,3.25,1.99
2014-11-30,4.58,16.22,0.4,3.25,1.99
2014-12-01,49.7,2.4,11.0,6.0,5.53
2014-12-02,0.2,12.7,0.4,0.0,5.53
2014-12-03,5.6,59.4,0.4,11.4,2.0
2014-12-04,4.8,0.2,17.6,22.6,32.0
2014-12-05,1.6,18.68,19.5,6.4,6.4
2014-12-06,9.2,18.68,28.0,6.3,5.53
2014-12-07,10.0,18.68,3.0,6.3,9.0
2014-12-08,0.2,1.0,0.6,6.0,5.53
2014-12-09,8.0,0.2,30.0,4.0,9.0
2014-12-10,43.0,6.4,103.1,6.3,5.53
2014-12-11,1.1,34.6,109.2,4.0,7.0
2014-12-12,0.1,12.2,2.2,6.0,5.53
2014-12-13,3.7,0.7,3.5,6.3,5.53
2014-12-14,31.3,97.8,66.0,4.2,5.0
2014-12-15,10.13,3.6,11.5,6.3,2.0
2014-12-16,21.6,49.7,55.2,28.3,12.0
2014-12-17,9.1,8.8,107.7,6.3,4.3
2014-12-18,36.7,12.4,93.3,18.0,15.3
2014-12-19,11.5,35.9,6.7,4.6,10.3
2014-12-20,0.3,20.0,4.1,0.3,4.6
2014-12-21,10.13,5.0,2.6,6.3,5.53
2014-12-22,7.8,80.0,18.6,6.3,5.53
2014-12-23,6.3,2.6,5.7,4.3,1.9
2014-12-24,19.5,0.5,159.0,32.1,4.1
2014-12-25,0.3,3.4,5.8,2.5,3.1
2014-12-26,4.8,113.9,10.8,11.5,16.0
2014-12-27,0.2,0.1,12.2,6.3,3.0
2014-12-28,0.6,0.0,10.5,4.6,9.0
2014-12-29,9.5,3.2,42.9,9.2,7.2
2014-12-30,6.0,18.68,66.0,2.0,5.53
2014-12-31,11.6,12.5,17.4,7.6,8.3
2015-01-01,9.65,5.0,9.2,9.2,12.0
2015-01-02,9.0,17.6,1.8,11.4,19.6
2015-01-03,0.2,39.0,9.2,11.4,14.2
2015-01-04,42.5,82.5,41.2,2.4,1.7
2015-01-05,5.0,0.4,3.6,6.7,13.4
2015-01-06,0.7,10.2,1.0,7.96,10.0
2015-01-07,28.7,0.4,13.2,12.2,15.5
2015-01-08,1.5,26.6,18.2,8.0,8.0
2015-01-09,2.0,24.2,0.3,2.0,4.2
2015-01-10,8.5,1.6,2.0,25.4,8.0
2015-01-11,9.65,33.2,2.6,4.4,10.2
2015-01-12,28.7,5.8,11.0,1.6,3.2
2015-01-13,2.7,31.8,11.4,1.8,19.4
2015-01-14,1.9,22.6,2.6,0.2,0.2
2015-01-15,9.65,0.0,2.5,7.96,4.0
2015-01-16,22.1,68.4,14.1,7.96,7.87
2015-01-17,0.1,96.6,2.1,7.96,0.5
2015-01-18,46.1,22.0,35.8,2.0,2.2
2015-01-19,2.0,14.2,15.2,24.0,6.0
2015-01-20,15.2,49.5,13.4,7.96,7.0
2015-01-21,0.2,1.2,0.6,6.8,3.0
2015-01-22,0.6,21.0,10.7,3.0,2.1
2015-01-23,13.7,9.8,38.8,7.96,7.87
2015-01-24,2.4,7.1,68.8,7.1,6.3
2015-01-25,0.3,0.2,0.8,2.1,6.0
2015-01-26,24.9,31.5,8.2,11.0,16.0
2015-01-27,11.0,63.9,28.0,2.1,15.0
2015-01-28,4.0,91.2,13.0,36.2,9.5
2015-01-29,0.2,0.3,0.6,7.96,0.5
2015-01-30,9.65,5.1,8.3,5.5,7.87
2015-01-31,25.0,5.1,13.8,50.4,26.5
2015-02-01,28.0,25.2,31.8,11.7,6.5
2015-02-02,2.0,0.2,32.6,7.0,5.1
2015-02-03,2.0,1.0,0.1,0.6,3.2
2015-02-04,8.33,0.1,12.94,1.0,7.65
2015-02-05,8.33,83.5,1.2,0.4,7.65
2015-02-06,8.33,14.3,0.2,2.0,2.0
2015-02-07,32.0,49.7,25.7,2.0,5.0
2015-02-08,2.0,38.1,15.4,17.0,15.8
2015-02-09,1.7,0.9,1.3,4.0,1.0
2015-02-10,51.8,7.4,50.2,5.0,9.8
2015-02-11,10.7,0.0,10.9,30.2,24.5
2015-02-12,4.8,89.6,15.59,6.0,4.6
2015-02-13,0.5,5.0,12.94,6.6,7.4
2015-02-14,4.0,1.0,2.4,24.2,15.0
2015-02-15,4.0,6.0,27.0,10.0,28.8
2015-02-16,5.0,1.4,1.3,25.0,15.0
2015-02-17,12.0,2.3,11.0,12.6,8.0
2015-02-18,5.0,0.6,0.7,8.86,7.65
2015-02-19,3.3,2.8,12.94,8.86,7.65
2015-02-20,3.4,22.9,6.4,8.86,4.6
2015-02-21,16.2,19.0,17.7,2.8,7.65
2015-02-22,8.33,0.6,12.94,6.0,2.5
2015-02-23,0.1,26.2,12.94,3.2,2.8
2015-02-24,19.8,66.6,11.4,20.8,25.0
2015-02-25,5.7,17.0,60.9,30.8,11.8
2015-02-26,15.6,57.6,30.9,18.0,14.0
2015-02-27,0.3,0.2,1.0,8.86,1.8
2015-02-28,3.4,2.4,6.8,1.3,0.0
2015-03-01,5.5,17.8,23.2,17.8,17.8
2015-03-02,35.4,73.7,28.8,7.2,15.8
2015-03-03,0.4,18.2,0.4,1.4,6.9
2015-03-04,1.2,6.4,17.0,4.6,5.62
2015-03-05,15.7,62.2,44.6,29.8,23.6
2015-03-06,4.6,18.2,3.7,13.8,19.3
2015-03-07,0.2,4.2,0.6,0.6,0.8
2015-03-08,1.0,61.9,41.6,9.0,5.6
2015-03-09,5.92,1.0,1.2,6.5,3.1
2015-03-10,3.8,1.2,2.2,7.4,2.6
2015-03-11,1.8,9.6,0.2,4.6,0.4
2015-03-12,0.4,19.47,12.86,3.6,5.0
2015-03-13,5.92,0.2,8.1,1.8,3.4
2015-03-14,13.6,9.8,14.0,7.5,5.62
2015-03-15,17.4,85.4,20.0,13.8,5.7
2015-03-16,5.92,13.8,20.3,7.5,1.0
2015-03-17,5.92,0.4,12.86,2.4,0.2
